,symbol,asv1,asv2,asv3,date1,date2,date3,quarter,year_end,qtr,eps_est,eps,release_time,result,slope1,slope2,slope3
2999,LW,20.4,13.0,13.0,2018-09-01,2018-10-01,2018-11-01,Q4,2018,11/2018,0.7,0.8,pre,1,-4.860945055528981e-07,2.9078601289080455e-06,-6.074248652845262e-07
3000,LW,17.0,13.0,17.0,2019-03-01,2019-04-01,2019-05-01,Q2,2019,05/2019,0.723,0.74,pre,1,1.2902850465395116e-06,-1.9186785423934627e-06,-3.4552414033295203e-06
3001,LVS,18.8,13.5,14.0,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.62,0.66,post,1,-6.19941389261916e-07,2.4021999657592936e-07,1.3014913684890073e-06
3002,LVS,16.4,8.5,17.5,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.61,0.73,post,1,1.217270313247803e-06,-3.374197590397674e-07,6.246948512284255e-07
3003,LVS,16.6,14.25,13.0,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,0.67,0.77,post,1,-1.058773833127588e-07,-5.280525747074972e-08,1.8159937216516564e-07
3004,LVS,21.2,15.75,13.6,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.77,0.88,post,1,-1.005513831627905e-06,1.0245188658695111e-06,2.7242182183607916e-07
3005,LVS,13.5,17.75,15.25,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,0.86,1.04,post,1,4.5991410570211215e-06,-2.5444215765761566e-07,-7.394286354731227e-07
3006,LVS,10.4,12.5,17.25,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,0.8,0.74,post,-1,1.613426663833103e-06,1.834197552242526e-06,-1.2491661648897858e-06
3007,LVS,14.0,14.5,13.6,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,0.84,0.77,post,-1,1.5363898425318179e-07,-1.4175084822926542e-06,-1.243313495226456e-06
3008,LVS,20.75,18.75,21.8,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,0.86,0.77,post,-1,-3.512801217084796e-06,-7.545524740624349e-07,-2.7750586870417203e-06
3009,LVS,18.2,13.75,17.25,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.59,0.72,post,1,3.167415241610673e-06,2.551432298029402e-07,1.1603777632560378e-06
3010,LVS,13.0,12.5,20.5,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.65,0.62,post,-1,-6.042426711059157e-07,2.1500352255866363e-06,-3.4106022176698204e-06
3011,LEG,28.6,17.5,24.25,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.59,0.62,post,1,-5.144020285392992e-07,3.7825286765964693e-07,5.327986911409051e-07
3012,LEG,34.0,24.0,21.5,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.65,0.64,post,-1,1.356897356923409e-06,-8.834025645147195e-07,1.8691274058123637e-07
3013,LEG,18.4,21.25,23.0,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,0.61,0.61,post,0,-8.497382010344487e-07,-1.1762123667933533e-06,9.497855721577497e-07
3014,LEG,29.4,20.75,25.0,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.61,0.59,post,-1,-1.2676743141082354e-07,6.442470956525988e-07,2.414795956047201e-07
3015,LEG,21.5,19.75,37.25,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,0.61,0.57,post,-1,-3.0240534251956547e-07,-4.252968739327092e-07,-2.9798185387702325e-08
3016,LEG,30.2,28.75,18.0,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,0.61,0.63,post,1,-1.2647138691129774e-06,3.2743772493055106e-07,8.526646566075153e-07
3017,LEG,20.2,13.5,33.4,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,0.72,0.67,post,-1,-3.839423542376318e-07,1.107625348983428e-06,-8.525791753015571e-07
3018,LEG,26.75,25.5,26.6,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,0.57,0.62,post,1,-2.942804283415265e-06,4.2086363798583564e-07,-1.7723184478221578e-06
3019,LEG,31.5,31.5,23.6,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,0.521,0.49,post,-1,1.7381335055039654e-06,1.6454308301342841e-06,-1.8790760374034136e-06
3020,LEG,24.75,31.5,21.6,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,0.639,0.64,post,1,-5.697473835324628e-07,-1.4212908615284582e-06,3.354194115063679e-07
3021,LEG,19.0,12.75,12.0,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.62,0.67,post,1,1.2900301352481483e-06,8.806283249121146e-08,-2.308987554208995e-06
3022,LEG,18.8,21.5,18.0,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.58,0.53,post,-1,-2.4226968441185773e-07,1.6544558215655054e-06,3.940265990309888e-07
3023,LEN,6.25,5.2,6.75,2017-03-01,2017-04-01,2017-05-01,Q2,2017,05/2017,0.78,0.91,pre,1,2.9251721018388796e-07,1.8078037917033418e-07,8.327981194310734e-07
3024,LEN,8.5,5.6,6.75,2017-06-01,2017-07-01,2017-08-01,Q3,2017,08/2017,1.01,1.06,pre,1,1.9079396549460441e-07,-1.4643492019946332e-07,-1.390053282658916e-06
3025,LEN,5.0,10.0,11.0,2017-09-01,2017-10-01,2017-11-01,Q4,2017,11/2017,1.5,1.29,pre,-1,3.0314195493925635e-07,8.790868052212288e-07,2.5836284633421024e-06
3026,LEN,13.75,8.4,15.25,2018-03-01,2018-04-01,2018-05-01,Q2,2018,05/2018,0.45,1.58,pre,1,1.8815299680837496e-07,-3.345261602852453e-06,-9.196155016088711e-07
3027,LEN,25.5,3.6,10.75,2018-06-01,2018-07-01,2018-08-01,Q3,2018,08/2018,1.19,1.4,pre,1,-5.831016304796991e-07,-4.022971919398764e-07,7.704511618664126e-08
3028,LEN,17.8,12.0,3.0,2018-09-01,2018-10-01,2018-11-01,Q4,2018,11/2018,1.91,1.96,pre,1,-2.1848597162442216e-06,-2.1859439289099986e-06,-1.1402461436116228e-07
3029,LEN,14.2,16.75,6.0,2019-03-01,2019-04-01,2019-05-01,Q2,2019,05/2019,1.137,1.3,pre,1,1.1992526574370751e-06,1.0949800870612214e-06,-5.591357088703564e-07
3030,LEN,14.0,3.0,5.75,2016-06-01,2016-07-01,2016-08-01,Q3,2016,08/2016,0.88,1.01,pre,1,-4.4568334250590965e-07,5.611780211118379e-07,3.939552568224831e-07
3031,LEN,10.5,7.0,3.5,2016-09-01,2016-10-01,2016-11-01,Q4,2016,11/2016,1.27,1.34,pre,1,-1.97856640725559e-06,-2.673954237948503e-07,1.309749702898733e-06
3032,LLY,27.6,26.5,30.25,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.96,0.98,pre,1,1.6790008212659655e-08,2.7081371625863152e-06,3.6667572645061714e-07
3033,LLY,27.4,16.0,14.25,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,1.04,1.11,pre,1,-2.37595139950288e-06,-1.8151124430946031e-06,1.756599237298275e-06
3034,LLY,20.8,22.0,22.75,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,1.03,1.05,pre,1,3.126831518960491e-07,-1.5141776585438543e-06,1.948255980016946e-06
3035,LLY,21.0,21.75,17.4,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,1.08,1.14,pre,1,-1.4465449864664688e-06,6.338807077907027e-07,-4.391422293964681e-07
3036,LLY,22.25,20.25,12.0,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,1.13,1.34,pre,1,-3.774369453761613e-07,-2.2876685020358226e-07,-5.442996005833602e-07
3037,LLY,19.0,11.0,18.25,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,1.31,1.5,pre,1,1.9955555850718412e-06,2.1795415356480573e-06,4.6447567267618886e-08
3038,LLY,21.0,20.0,23.4,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,1.37,1.39,pre,1,4.701748875147507e-06,2.3689566209934103e-06,3.955499318065068e-07
3039,LLY,20.75,24.0,22.6,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,1.36,1.33,pre,-1,-1.3598315391431522e-06,3.4754847431133223e-06,-2.1895997422906207e-06
3040,LLY,40.75,40.0,36.6,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,1.313,1.33,pre,1,1.0422136035150488e-06,2.9191127773132796e-06,1.335902138260965e-06
3041,LLY,30.75,19.5,19.6,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,1.45,1.5,pre,1,-5.213581704794541e-06,-3.342552058282439e-07,-1.9642987849509565e-06
3042,LLY,16.2,16.75,10.0,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.96,0.88,pre,-1,1.6443630470038495e-06,-2.0277484582832464e-06,1.2851430226341104e-06
3043,LLY,17.6,44.25,41.5,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.99,0.95,pre,-1,-3.0766043577846256e-06,-2.277588653614421e-06,3.471673495268756e-06
3044,LNC,7.4,13.25,6.75,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,1.62,1.92,post,1,6.486197392571259e-07,1.209481823888602e-06,-3.140579831451408e-06
3045,LNC,7.2,9.75,7.0,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,1.73,1.85,post,1,5.780572151976903e-07,-1.109860907835578e-06,2.875358519413293e-07
3046,LNC,9.8,2.25,13.75,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,1.84,2.03,post,1,1.3881744665993307e-06,-3.0811605745584617e-06,3.4879884704696546e-06
3047,LNC,12.6,13.25,3.6,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,1.94,1.98,post,1,1.0029395187840331e-06,-4.154737215552884e-07,1.9289848707844608e-07
3048,LNC,10.75,10.75,17.0,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,1.94,1.97,post,1,2.2530696320470582e-06,-1.3129673806193338e-06,-1.3535176025508856e-06
3049,LNC,5.4,13.0,6.5,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,2.1,2.02,post,-1,7.641397773291318e-07,-2.0985310340025528e-07,-2.680805706088619e-06
3050,LNC,17.4,8.5,10.0,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,2.17,2.34,post,1,1.933267024477949e-06,-1.855526969048373e-07,1.9428004941814134e-06
3051,LNC,8.5,4.0,10.6,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,2.13,2.15,post,1,-4.702615319273008e-06,-9.496791810455884e-07,-4.4668854401754714e-06
3052,LNC,10.25,8.25,9.6,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,2.036,2.14,post,1,2.8516396912325254e-06,2.3599863871882244e-06,-1.9221702370380004e-06
3053,LNC,10.75,16.5,3.2,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,2.365,2.36,post,-1,2.0372814464923402e-06,-2.0240405823172575e-06,1.5133216220172683e-07
3054,LNC,6.2,5.25,0.0,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,1.62,1.83,post,1,2.9434478321709053e-06,1.3401095978994205e-06,-5.505987742331538e-07
3055,LNC,6.0,9.75,9.25,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,1.71,1.77,post,1,3.3985052952219166e-07,6.416017944563973e-06,2.841694306246523e-07
3056,LYV,0.6,4.25,4.0,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,-0.33,-0.22,post,1,3.107611025587842e-07,4.122260743023451e-07,7.000395485409447e-07
3057,LYV,0.6,2.75,1.5,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.19,0.29,post,1,4.5682132215583613e-07,5.862765985446883e-07,-3.279711035054914e-07
3058,LYV,2.4,4.25,0.75,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,0.55,0.53,post,-1,1.4709262168906407e-06,8.330655227662268e-07,1.595455063531886e-06
3059,LYV,2.2,0.75,0.6,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,-1.08,-1.12,post,-1,1.3164859602387487e-07,8.817370700830387e-07,-5.290098619485463e-07
3060,LYV,0.75,1.5,3.0,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,-0.29,-0.24,post,1,1.0046151502331814e-06,1.7562133037535981e-06,-7.71350927762189e-07
3061,LYV,2.8,0.75,0.0,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,0.19,0.24,post,1,1.0360327453688947e-06,7.235571461031586e-07,1.9512811544410203e-06
3062,LYV,1.8,0.75,1.6,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,0.64,0.7,post,1,6.153924658863528e-07,9.205608656417843e-08,2.0610763501425866e-06
3063,LYV,2.75,0.5,1.6,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,-0.742,-0.8,post,-1,-1.0945384704345466e-06,-4.6985201890303e-07,-3.7753253089944476e-06
3064,LYV,0.75,2.5,2.8,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,-0.34,-0.31,post,1,1.3683787570745641e-06,1.7674226384730863e-06,1.2819827830549778e-06
3065,LYV,1.25,3.0,1.8,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,0.397,0.41,post,1,9.996025130437474e-07,-1.0683564718574137e-06,2.9719294393207443e-06
3066,LYV,1.2,0.0,0.0,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.48,0.49,post,1,1.497248587989569e-06,4.760854728419997e-08,4.3677638831131986e-07
3067,LYV,1.2,0.75,0.0,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,-0.58,-0.58,post,0,-1.490424916468908e-07,2.961507739194847e-07,-3.2752902155887214e-07
3068,LKQ,19.4,23.0,38.25,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.46,0.49,pre,1,2.15957642323467e-07,2.9354277235633116e-07,-9.084337359347726e-07
3069,LKQ,19.0,13.25,11.0,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.52,0.53,pre,1,1.1140685547990673e-06,2.3065310431113295e-08,2.1343089827045122e-07
3070,LKQ,20.4,16.5,2.75,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,0.42,0.45,pre,1,9.374692581923883e-07,2.6664617333632105e-08,2.555342363608647e-07
3071,LKQ,35.4,22.75,34.0,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.42,0.41,pre,-1,1.965352606092086e-07,7.16464913578367e-07,7.491332220270399e-07
3072,LKQ,22.5,29.25,17.0,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,0.59,0.55,pre,-1,3.377822852768449e-07,-1.1805165762346513e-07,-6.941519457151347e-07
3073,LKQ,26.2,27.5,19.75,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,0.58,0.61,pre,1,-1.9883425424149026e-06,2.536023246183053e-07,-1.9734220592923257e-07
3074,LKQ,24.0,15.0,29.0,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,0.56,0.56,pre,0,8.549394799244226e-07,2.649265750269578e-07,-1.1143215190321838e-06
3075,LKQ,27.0,26.5,24.2,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,0.493,0.48,pre,-1,-1.9266521942383937e-06,-9.836505563730331e-08,-1.4185062070799074e-06
3076,LKQ,28.5,18.5,25.0,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,0.56,0.56,pre,0,9.638044825417756e-07,3.9345202776204427e-07,3.523569856664923e-07
3077,LKQ,17.25,23.75,20.8,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,0.645,0.65,pre,1,3.779727907957969e-07,-1.1800239673261762e-06,8.211645439906323e-08
3078,LKQ,7.2,15.75,20.75,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.45,0.45,pre,0,8.103053416770004e-07,6.256950654476275e-07,-1.3481083783837266e-07
3079,LKQ,30.0,13.75,5.75,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.4,0.35,pre,-1,-7.120472201560831e-07,7.238803036033226e-07,-1.052153448444055e-06
3080,LMT,28.2,31.25,19.5,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,2.76,3.0,pre,1,-1.070966728413258e-06,7.107979512640532e-06,3.7338393411254665e-07
3081,LMT,32.0,37.0,26.0,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,3.1,3.23,pre,1,1.6214124712457277e-06,4.7945354366828405e-06,5.6726062476964505e-08
3082,LMT,32.0,50.0,35.5,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,3.25,3.24,pre,-1,4.186371732362347e-06,3.6421072732692483e-06,3.989135450010096e-06
3083,LMT,37.0,34.25,36.0,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,4.06,4.3,pre,1,-2.0230299789824172e-06,3.823316338941291e-06,3.8064213444323134e-06
3084,LMT,53.0,51.75,45.75,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,3.35,4.02,pre,1,9.107767000070506e-06,6.681208737604575e-06,-1.9714814418274606e-06
3085,LMT,49.8,53.5,41.5,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,3.89,4.31,pre,1,-2.270887200557275e-06,3.0927664442099e-06,-1.2345356792878323e-05
3086,LMT,40.2,43.25,36.2,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,4.32,5.14,pre,1,1.12522335320926e-05,1.913361708088597e-06,1.1388711762934624e-05
3087,LMT,47.25,34.5,37.8,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,4.39,4.39,pre,0,-2.230628034771291e-05,-3.66301778802613e-06,-1.9168702208203796e-05
3088,LMT,39.25,30.5,39.6,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,4.343,5.99,pre,1,1.1225261919153067e-05,5.27557328142935e-06,-5.100533385022299e-06
3089,LMT,29.0,35.75,42.6,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,4.772,5.0,pre,1,1.410805342018873e-05,3.0351281880574506e-06,6.48774886546626e-06
3090,LMT,23.8,30.25,20.0,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,2.86,3.61,pre,1,2.224530085125724e-06,-6.717045295361334e-06,1.257873505745987e-06
3091,LMT,23.4,42.0,41.75,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,3.04,3.25,pre,1,4.809881905335366e-06,1.1668819228876183e-05,-7.38620012681689e-06
3092,L,31.4,33.25,30.0,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,0.66,0.87,pre,1,-3.958863304692081e-08,4.5484862751811716e-07,-5.327566530963171e-07
3093,L,34.2,26.5,26.25,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,0.76,0.76,pre,0,-1.106942707609657e-07,-5.271357560956718e-08,-2.4414637123402635e-07
3094,L,27.8,29.5,26.75,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,0.02,0.46,pre,1,7.179597623511052e-07,-1.0526701877934275e-06,9.165365543512455e-07
3095,L,29.0,25.0,27.2,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,0.72,0.83,pre,1,1.043402124321742e-07,1.5925900313896488e-07,-1.64387789013911e-07
3096,L,31.0,38.0,34.5,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,0.78,0.89,pre,1,1.0394790187250071e-06,6.380729217711009e-07,-1.5593118582049496e-07
3097,L,35.0,32.25,27.5,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,0.73,0.76,pre,1,1.2026669441197659e-06,-9.59848751383483e-07,-6.810440501068493e-07
3098,L,31.4,40.75,37.6,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,0.98,0.88,pre,-1,6.542213477707075e-07,-3.875416173936271e-07,3.761158935118753e-07
3099,L,31.75,40.5,33.0,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,0.95,1.2,pre,1,1.127957084027816e-06,1.1265969019427415e-08,6.180090526051881e-08
3100,L,24.2,25.0,29.25,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,0.69,0.97,pre,1,4.000224177683288e-07,5.102406478956738e-07,-4.529895806517632e-07
3101,L,24.2,28.5,30.25,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,0.63,0.79,pre,1,1.546801024805498e-07,1.221158277682206e-06,7.624662634539716e-07
3102,LOW,22.75,18.75,25.2,2016-11-01,2016-12-01,2017-01-01,Q1,2017,01/2017,0.79,0.86,pre,1,2.179814466606354e-06,-6.41390677332292e-07,1.0795721288744771e-06
3103,LOW,22.75,24.75,24.6,2017-02-01,2017-03-01,2017-04-01,Q2,2017,04/2017,1.07,1.03,pre,-1,1.996750699081207e-06,5.196222651601981e-07,1.5455031417411554e-06
3104,LOW,24.5,19.5,23.4,2017-05-01,2017-06-01,2017-07-01,Q3,2017,07/2017,1.62,1.57,pre,-1,-2.442161648463521e-06,-1.0834696169082105e-06,-6.386242495535081e-07
3105,LOW,20.0,26.5,25.6,2017-08-01,2017-09-01,2017-10-01,Q4,2017,10/2017,1.02,1.05,pre,1,-2.251297134659811e-06,1.3611584870993121e-06,-5.759470310361826e-07
3106,LOW,28.0,27.0,30.0,2017-11-01,2017-12-01,2018-01-01,Q1,2018,01/2018,0.88,0.74,pre,-1,1.8852240830496323e-06,3.909518138705576e-06,6.786663090885284e-06
3107,LOW,33.5,29.5,27.0,2018-02-01,2018-03-01,2018-04-01,Q2,2018,04/2018,1.22,1.19,pre,-1,-2.79920248309411e-06,-4.813570443446576e-08,-1.999436976823811e-06
3108,LOW,23.5,22.75,24.2,2018-05-01,2018-06-01,2018-07-01,Q3,2018,07/2018,2.02,2.07,pre,1,5.4941405820524674e-06,-7.796505861934619e-07,1.7004470967986593e-06
3109,LOW,26.5,25.4,25.0,2018-08-01,2018-09-01,2018-10-01,Q4,2018,10/2018,0.97,1.04,pre,1,4.766484478585368e-06,3.003093061976372e-06,-7.890927102777856e-06
3110,LOW,24.5,26.4,22.75,2018-11-01,2018-12-01,2019-01-01,Q1,2019,01/2019,0.789,0.8,pre,1,-3.3320471439582743e-06,-4.132120996516556e-07,-3.393838540172131e-07
3111,LOW,24.75,25.4,25.0,2019-02-01,2019-03-01,2019-04-01,Q2,2019,04/2019,1.329,1.22,pre,-1,4.919173461834681e-06,2.7977702280775913e-06,4.754439247527598e-07
3112,LOW,26.5,21.2,21.25,2019-05-01,2019-06-01,2019-07-01,Q3,2019,07/2019,2.009,2.15,pre,1,-7.369559344494537e-06,2.246239569609134e-06,-4.4412958009525405e-07
3113,LOW,17.5,19.0,19.8,2016-05-01,2016-06-01,2016-07-01,Q3,2016,07/2016,1.42,1.37,pre,-1,2.3760803915443065e-06,-8.167974839287838e-07,3.8695539928345556e-07
3114,LOW,15.75,21.0,20.6,2016-08-01,2016-09-01,2016-10-01,Q4,2016,10/2016,0.96,0.88,pre,-1,-2.5435043270687346e-06,-1.772126675775757e-06,-2.1996053672416434e-06
3115,LYB,7.0,15.0,8.5,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,2.33,2.26,pre,-1,3.4821013735887128e-06,-7.244942361467772e-07,-8.787075171396877e-07
3116,LYB,9.0,4.5,9.25,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,2.71,2.82,pre,1,-1.7610539885446089e-06,-9.99146242763156e-07,1.2155467585176613e-06
3117,LYB,14.8,4.5,4.5,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,2.43,2.41,pre,-1,2.335810170463756e-06,5.997210112526997e-07,4.245467868780873e-06
3118,LYB,8.8,8.5,8.6,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,2.52,2.73,pre,1,1.3135408490867902e-06,-1.4431608603061304e-07,2.9477045055310264e-06
3119,LYB,10.5,12.5,4.0,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,2.8,3.11,pre,1,3.2242405241793313e-06,-1.1113097200319553e-06,-2.082064681425329e-06
3120,LYB,16.8,12.5,6.0,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,2.9,3.34,pre,1,2.1820025915300057e-06,4.484701744838049e-06,-3.884804572663198e-06
3121,LYB,4.8,8.25,12.8,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,2.73,2.96,pre,1,8.434581211338436e-07,1.4913187827197423e-06,-3.789991719361638e-06
3122,LYB,10.25,8.0,12.0,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,2.13,1.83,pre,-1,-7.337653988428571e-06,-1.1517743266744455e-06,-3.861052197478496e-06
3123,LYB,14.0,6.0,17.6,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,2.194,2.22,pre,1,3.8036913912648733e-07,3.7605205233553046e-07,-1.1573664468589426e-06
3124,LYB,16.75,16.0,20.8,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,2.838,2.74,pre,-1,-2.4961601988206527e-07,-3.7811859433352982e-06,3.344266944810421e-06
3125,LYB,8.0,5.25,2.5,2016-07-01,2016-08-01,2016-09-01,Q3,2016,09/2016,2.3,2.31,pre,1,1.973896517109599e-06,2.5975545098269163e-06,3.199733328052699e-07
3126,LYB,7.8,4.75,9.75,2016-10-01,2016-11-01,2016-12-01,Q4,2016,12/2016,2.11,2.18,pre,1,-4.5986744235469276e-07,3.9459456239919304e-06,-1.4575407277338806e-06
3127,MTB,17.2,21.0,11.75,2017-01-01,2017-02-01,2017-03-01,Q1,2017,03/2017,1.94,2.15,pre,1,2.9166355810790967e-06,2.921249928665183e-06,-6.6545498761156925e-06
3128,MTB,17.6,11.5,11.75,2017-04-01,2017-05-01,2017-06-01,Q2,2017,06/2017,2.28,2.38,pre,1,2.0696509348030766e-06,2.94229583381503e-07,1.054708433388089e-06
3129,MTB,12.8,17.0,12.5,2017-07-01,2017-08-01,2017-09-01,Q3,2017,09/2017,2.4,2.24,pre,-1,-2.4741093362263553e-06,-6.332031541098441e-06,6.4513736976752805e-06
3130,MTB,16.2,10.5,7.8,2017-10-01,2017-11-01,2017-12-01,Q4,2017,12/2017,2.4,2.66,pre,1,2.562577989217917e-06,-7.969191062854167e-07,8.996654217242469e-07
3131,MTB,27.25,29.5,21.75,2018-01-01,2018-02-01,2018-03-01,Q1,2018,03/2018,2.74,2.94,pre,1,8.6778296517894e-06,3.6931700062663884e-06,-5.58301209047083e-06
3132,MTB,21.8,19.5,17.75,2018-04-01,2018-05-01,2018-06-01,Q2,2018,06/2018,3.17,3.29,pre,1,-8.936351078525092e-07,-2.6176063816141475e-06,-2.9707829342731344e-06
3133,MTB,17.6,10.25,11.0,2018-07-01,2018-08-01,2018-09-01,Q3,2018,09/2018,3.35,3.56,pre,1,2.360440493797414e-06,1.1786640409430446e-06,-6.658795632073965e-06
3134,MTB,14.0,12.5,11.8,2018-10-01,2018-11-01,2018-12-01,Q4,2018,12/2018,3.51,3.79,pre,1,-3.072812826790198e-06,1.8973724856960852e-06,-1.1277263605272622e-05
3135,MTB,24.75,12.5,22.0,2019-01-01,2019-02-01,2019-03-01,Q1,2019,03/2019,3.3,3.35,pre,1,1.0218293943704676e-05,4.870522830865496e-06,-7.992373099592543e-06
3136,MTB,19.25,23.75,21.8,2019-04-01,2019-05-01,2019-06-01,Q2,2019,06/2019,3.686,3.61,pre,-1,3.2067581787121934e-06,-2.665108246988464e-06,6.574348558044218e-07
